name,profile_url,affiliation,email,citations,interests,profile_picture_url,profile_picture_alt,label,tab_index,page_number,scraped_at
Wullianallur Raghupathi,https://scholar.google.com/citations?hl=en&user=D_P4kFQAAAAJ,Fordham University,Verified email at fordham.edu,Cited by 9318,information technology; health IT; analytics & data science; artificial intelligence; deep learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Wullianallur Raghupathi,autonomous_driving,3,95,2025-07-17T12:43:17.739076
Andrea Frome,https://scholar.google.com/citations?hl=en&user=f9_wq_kAAAAJ,Google,Verified email at google.com,Cited by 9314,Computer Vision; Deep Learning; Machine Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Andrea Frome,autonomous_driving,3,95,2025-07-17T12:43:17.814562
Luke de Oliveira,https://scholar.google.com/citations?hl=en&user=2i5t-FIAAAAJ,Meta,Verified email at meta.com,Cited by 9306,Artificial Intelligence; Natural Language Processing; Deep Learning; Generative Models; High Energy Physics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=2i5t-FIAAAAJ&citpid=6,Luke de Oliveira,autonomous_driving,3,95,2025-07-17T12:43:17.900315
Enrico Magli,https://scholar.google.com/citations?hl=en&user=G8SHSCgAAAAJ,"Professore Ordinario, Politecnico di Torino",Verified email at polito.it,Cited by 9305,Deep learning; image processing; satellite image analysis,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=G8SHSCgAAAAJ&citpid=5,Enrico Magli,autonomous_driving,3,95,2025-07-17T12:43:17.978056
Alexander Neitz,https://scholar.google.com/citations?hl=en&user=K1GoYW8AAAAJ,Max Planck Institute for Intelligent System,Verified email at tuebingen.mpg.de,Cited by 9293,Deep Learning; Machine Learning; Reinforcement Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=K1GoYW8AAAAJ&citpid=1,Alexander Neitz,autonomous_driving,3,95,2025-07-17T12:43:18.057865
S. Duke Herrell,https://scholar.google.com/citations?hl=en&user=g_i3GCgAAAAJ,Vanderbilt University Medical Center,Verified email at vanderbilt.edu,Cited by 7845,Image guided surgery; robotics; kidney cancer; prostate cancer; stone disease,https://scholar.google.com/citations/images/avatar_scholar_56.png,S. Duke Herrell,robotics,1,96,2025-07-17T12:43:24.044621
Vladimir Stojanovic,https://scholar.google.com/citations?hl=en&user=HvxzuCoAAAAJ,"Prof. of Aut. Control, Faculty of Mechanical and Civil Eng. in Kraljevo, Univ. of Kragujevac …",Verified email at mts.rs,Cited by 7833,Computer Science; Intelligent Control; Artificial Intelligence; Machine Learning; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=HvxzuCoAAAAJ&citpid=2,Vladimir Stojanovic,robotics,1,96,2025-07-17T12:43:24.132572
Paul E. Rybski,https://scholar.google.com/citations?hl=en&user=VZIAzPcAAAAJ,Neya Systems LLC,Verified email at neyasystems.com,Cited by 7820,Robotics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Paul E. Rybski,robotics,1,96,2025-07-17T12:43:24.203765
Gordon Wyeth,https://scholar.google.com/citations?hl=en&user=yfXZfXEAAAAJ,"Dean of Engineering, University of Newcastle",Verified email at newcastle.edu.au,Cited by 7811,Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=yfXZfXEAAAAJ&citpid=4,Gordon Wyeth,robotics,1,96,2025-07-17T12:43:24.279527
Abraham Bachrach,https://scholar.google.com/citations?hl=en&user=bBc54PoAAAAJ,MIT,Verified email at mit.edu,Cited by 7806,robotics; micro air vehicles; perception; state estimation; planning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Abraham Bachrach,robotics,1,96,2025-07-17T12:43:24.377340
Philippe Wenger,https://scholar.google.com/citations?hl=en&user=YehViiwAAAAJ,Directeur de recherche CNRS,Verified email at ls2n.fr,Cited by 7799,Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YehViiwAAAAJ&citpid=2,Philippe Wenger,robotics,1,96,2025-07-17T12:43:24.450173
Roberto Colombo,https://scholar.google.com/citations?hl=en&user=hlgXZO8AAAAJ,Istituti Clinici Scientifici Maugeri,Verified email at icsmaugeri.it,Cited by 7794,Rehabilitation; Robotics; Respiratory Mechanics; Cardiology,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=hlgXZO8AAAAJ&citpid=2,Roberto Colombo,robotics,1,96,2025-07-17T12:43:24.533228
"Xue Mei, 梅学",https://scholar.google.com/citations?hl=en&user=evmEGYgAAAAJ,"Geely, TuSimple, Toyota, Intel, University of Maryland",,Cited by 7783,autonomous driving; computer vision; robotics; machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=evmEGYgAAAAJ&citpid=3,"Xue Mei, 梅学",robotics,1,96,2025-07-17T12:43:24.613439
Biswa Sengupta,https://scholar.google.com/citations?hl=en&user=YZHhV9kAAAAJ,"Imperial College London, University College London",Verified email at imperial.ac.uk,Cited by 7774,Machine Learning; Differential Geometry; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YZHhV9kAAAAJ&citpid=1,Biswa Sengupta,robotics,1,96,2025-07-17T12:43:24.692885
Sean Follmer,https://scholar.google.com/citations?hl=en&user=f3g5oeEAAAAJ,Associate Professor of Mechanical Engineering and Computer Science (by courtesy) …,Verified email at stanford.edu,Cited by 7768,Human Computer Interaction; Haptics; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=f3g5oeEAAAAJ&citpid=2,Sean Follmer,robotics,1,96,2025-07-17T12:43:24.771018
Douwe Kiela,https://scholar.google.com/citations?hl=en&user=Q0piorUAAAAJ,"Contextual AI, Stanford University",Verified email at stanford.edu,Cited by 35005,Natural Language Processing; Machine Learning; Artificial Intelligence,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Q0piorUAAAAJ&citpid=1,Douwe Kiela,machine_learning,2,96,2025-07-17T12:43:25.876720
James Theiler,https://scholar.google.com/citations?hl=en&user=YGPQbLQAAAAJ,"Technical Staff Member, Los Alamos National Laboratory",Verified email at lanl.gov,Cited by 34924,remote sensing; machine learning; image processing; nonlinear dynamics; bioinformatics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YGPQbLQAAAAJ&citpid=5,James Theiler,machine_learning,2,96,2025-07-17T12:43:25.966709
Slavé Petrovski,https://scholar.google.com/citations?hl=en&user=ScetLhcAAAAJ,AstraZeneca Centre for Genomics Research,Verified email at unimelb.edu.au,Cited by 34845,Human Genetics; Machine Learning; Population Genetics; Precision Medicine,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ScetLhcAAAAJ&citpid=3,Slavé Petrovski,machine_learning,2,96,2025-07-17T12:43:26.054601
Shie Mannor,https://scholar.google.com/citations?hl=en&user=q1HlbIUAAAAJ,Professor of Electrical Engineering @ Technion & Researcher @ Nvidia,Verified email at technion.ac.il,Cited by 34832,Machine learning; Reinforcement learning; Learning Theory; Markov Decision Processes,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=q1HlbIUAAAAJ&citpid=2,Shie Mannor,machine_learning,2,96,2025-07-17T12:43:26.136387
Chen Sun,https://scholar.google.com/citations?hl=en&user=vQa7heEAAAAJ,"Assistant Professor, Brown University",Verified email at brown.edu,Cited by 34823,Computer Vision; Machine Learning; Artificial Intelligence,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=vQa7heEAAAAJ&citpid=4,Chen Sun,machine_learning,2,96,2025-07-17T12:43:26.219255
Joao Gama,https://scholar.google.com/citations?hl=en&user=jjoTZfoAAAAJ,"Professor Emeritus, Faculty of Economics, University of Porto, and INESC TEC",Verified email at fep.up.pt,Cited by 34787,Data Mining; Machine Learning; Data Stream Mining; Concept Drift,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=jjoTZfoAAAAJ&citpid=4,Joao Gama,machine_learning,2,96,2025-07-17T12:43:26.303751
Brian Ichter,https://scholar.google.com/citations?hl=en&user=-w5DuHgAAAAJ,Physical Intelligence,Verified email at physicalintelligence.company,Cited by 34760,Robotics; Machine Learning; Foundation Models,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=-w5DuHgAAAAJ&citpid=1,Brian Ichter,machine_learning,2,96,2025-07-17T12:43:26.383552
Sandeep Robert Datta,https://scholar.google.com/citations?hl=en&user=k7FiqDMAAAAJ,"Professor of Neurobiology, Harvard University",Verified email at hms.harvard.edu,Cited by 34744,Neural Circuits; Behavior; Machine Learning; Olfaction; Genetics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=k7FiqDMAAAAJ&citpid=2,Sandeep Robert Datta,machine_learning,2,96,2025-07-17T12:43:26.467854
Sudha Ram,https://scholar.google.com/citations?hl=en&user=cxxGur8AAAAJ,University of Arizona,Verified email at eller.arizona.edu,Cited by 34744,Machine Learning; Network Science; Enterprise data management; Data Provenance; and Semantic Inte,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=cxxGur8AAAAJ&citpid=2,Sudha Ram,machine_learning,2,96,2025-07-17T12:43:26.553355
Garrett Merz,https://scholar.google.com/citations?hl=en&user=Oax_KNEAAAAJ,"Postdoctoral Researcher, University of Wisconsin-Madison Data Science Institute",Verified email at umich.edu,Cited by 34731,Machine Learning; Representation Learning; High Energy Physics; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Oax_KNEAAAAJ&citpid=1,Garrett Merz,machine_learning,2,96,2025-07-17T12:43:26.636057
Alexandros Iosifidis,https://scholar.google.com/citations?hl=en&user=KjsL0KEAAAAJ,"Professor, Tampere University",Verified email at tuni.fi,Cited by 9287,Machine Learning; Deep Learning; Machine Perception; Financial Data Analytics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=KjsL0KEAAAAJ&citpid=83,Alexandros Iosifidis,autonomous_driving,3,96,2025-07-17T12:43:27.751199
Dr. Mamoun Younes,https://scholar.google.com/citations?hl=en&user=5wAVxYsAAAAJ,Damascus University,Verified email at damascusuniversity.edu.sy,Cited by 9280,Deep Learning; Computer Network; Expert System; Advanced Computer Architecture,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=5wAVxYsAAAAJ&citpid=1,Dr. Mamoun Younes,autonomous_driving,3,96,2025-07-17T12:43:27.833490
Xin Yu,https://scholar.google.com/citations?hl=en&user=oxdtuSEAAAAJ,The University of Queensland,Verified email at uq.edu.au,Cited by 9271,Computer Vision; Image Processing; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=oxdtuSEAAAAJ&citpid=3,Xin Yu,autonomous_driving,3,96,2025-07-17T12:43:27.907997
Christian Wojek,https://scholar.google.com/citations?hl=en&user=SI6sQPYAAAAJ,ZEISS,Verified email at zeiss.com,Cited by 9259,Computer Vision; Machine Learning; Deep Learning; Computer Science; Artificial Intelligence,https://scholar.google.com/citations/images/avatar_scholar_56.png,Christian Wojek,autonomous_driving,3,96,2025-07-17T12:43:27.992891
Concetto Spampinato,https://scholar.google.com/citations?hl=en&user=Xc2rx8j4O7UC,University of Catania,Verified email at dieei.unict.it,Cited by 9244,Deep Learning; Artificial Intelligence; Computer Vision; Medical Image Analysis,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Xc2rx8j4O7UC&citpid=4,Concetto Spampinato,autonomous_driving,3,96,2025-07-17T12:43:28.073854
Shaker El-Sappagh,https://scholar.google.com/citations?hl=en&user=NoTMvIAAAAAJ,"Faculty of Computer Science and Engineering, Galala University",Verified email at fci.bu.edu.eg,Cited by 9244,Large language models; Deep learning; Trustworthy AI; Fuzzy semantic web; Medical informatics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=NoTMvIAAAAAJ&citpid=2,Shaker El-Sappagh,autonomous_driving,3,96,2025-07-17T12:43:28.160457
Raghavendra Ramachandra,https://scholar.google.com/citations?hl=en&user=OIYIrmIAAAAJ,"Professor, Norwegian University of Science and Technology (NTNU), Norway",Verified email at ntnu.no,Cited by 9242,Biometrics; Image/video analytics; Deep learning; Machine Learning; Human/crowd behavior analysis,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=OIYIrmIAAAAJ&citpid=2,Raghavendra Ramachandra,autonomous_driving,3,96,2025-07-17T12:43:28.248748
Zhi-Hong Deng,https://scholar.google.com/citations?hl=en&user=tRoAxlsAAAAJ,"School of Intelligence Science and Technology, Peking University",Verified email at pku.edu.cn,Cited by 9230,deep learning; NLP; data/text mining,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=tRoAxlsAAAAJ&citpid=2,Zhi-Hong Deng,autonomous_driving,3,96,2025-07-17T12:43:28.327567
Zhu LIU (刘铸),https://scholar.google.com/citations?hl=en&user=G_GEF3sAAAAJ,Amazon Prime Video,Verified email at amazon.com,Cited by 9205,Video and Multimedia Analysis; Machine Learning; Deep Learning; Computer Vision; 3D Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=G_GEF3sAAAAJ&citpid=4,Zhu LIU (刘铸),autonomous_driving,3,96,2025-07-17T12:43:28.410802
Ricardo Otazo,https://scholar.google.com/citations?hl=en&user=c4ZN3QwAAAAJ,"Vice-Chair for Research, Department of Medical Physics, Memorial Sloan Kettering Cancer …",Verified email at mskcc.org,Cited by 9202,Magnetic resonance imaging; image reconstruction; compressed sensing; deep learning; MRI-guided radiotherapy,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=c4ZN3QwAAAAJ&citpid=12,Ricardo Otazo,autonomous_driving,3,96,2025-07-17T12:43:28.497241
Jun Ho Oh,https://scholar.google.com/citations?hl=en&user=SXsDzAcAAAAJ,Korea Advanced Institute of Science and Technology,Verified email at kaist.ac.kr,Cited by 7768,Robotics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Jun Ho Oh,robotics,1,97,2025-07-17T12:43:34.475695
Xianwen Kong,https://scholar.google.com/citations?hl=en&user=RVw8CMkAAAAJ,Heriot-Watt University,Verified email at hw.ac.uk,Cited by 7766,Parallel robots; parallel mechanisms; Kinematics; Mechanisms; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=RVw8CMkAAAAJ&citpid=5,Xianwen Kong,robotics,1,97,2025-07-17T12:43:34.564475
Ying Zhang,https://scholar.google.com/citations?hl=en&user=VfJPjQ4AAAAJ,Google Inc.,Verified email at google.com,Cited by 7764,Indoor Location/Mapping; Robotics; Data Analytics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=VfJPjQ4AAAAJ&citpid=2,Ying Zhang,robotics,1,97,2025-07-17T12:43:34.642567
Dongbing Gu,https://scholar.google.com/citations?hl=en&user=U-3knAUAAAAJ,University of Essex,Verified email at essex.ac.uk,Cited by 7751,Robotics; Machine Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Dongbing Gu,robotics,1,97,2025-07-17T12:43:34.716249
Donald Beaver,https://scholar.google.com/citations?hl=en&user=oLazcwoAAAAJ,Independent Scholar,Verified email at post.harvard.edu,Cited by 7748,cryptography; machine learning; robotics; quantum; bioinformatics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=oLazcwoAAAAJ&citpid=1,Donald Beaver,robotics,1,97,2025-07-17T12:43:34.804102
"Dong-il ""Dan"" Cho",https://scholar.google.com/citations?hl=en&user=XkKmtssAAAAJ,"Seoul National University, Department of Electrical and Computer Engineering",Verified email at snu.ac.kr,Cited by 7745,Control Applications; Sensors; MEMS; Robotics; Ion Traps,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=XkKmtssAAAAJ&citpid=6,"Dong-il ""Dan"" Cho",robotics,1,97,2025-07-17T12:43:34.890852
Dhairya Shrivastava,https://scholar.google.com/citations?hl=en&user=n2kg3tsAAAAJ,Etairos Group LLC,Verified email at etairosgroup.com,Cited by 7743,IoT; Building Automation; Robotics; Process Equipment Design,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=n2kg3tsAAAAJ&citpid=1,Dhairya Shrivastava,robotics,1,97,2025-07-17T12:43:34.969724
Matthew Johnson-Roberson,https://scholar.google.com/citations?hl=en&user=vzay0DoAAAAJ,"Professor of Robotics, Carnegie Mellon University",Verified email at cmu.edu,Cited by 7741,Robotics; Field Robotics; Autonomous Vehicles; Marine Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=vzay0DoAAAAJ&citpid=3,Matthew Johnson-Roberson,robotics,1,97,2025-07-17T12:43:35.056842
Kaushik Shivakumar,https://scholar.google.com/citations?hl=en&user=2TTqpGQAAAAJ,"University of California, Berkeley",Verified email at berkeley.edu,Cited by 7740,computer science; robotics; machine learning; deep learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=2TTqpGQAAAAJ&citpid=1,Kaushik Shivakumar,robotics,1,97,2025-07-17T12:43:35.136519
Shivashankar B Nair,https://scholar.google.com/citations?hl=en&user=wfeT0bYAAAAJ,"Professor, Dept. of Computer Science & Engg., Indian Institute of Technology Guwahati",Verified email at iitg.ac.in,Cited by 7731,Robotics; Mobile Agents; Cyber Physical Systems; Bio-inspired AI,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=wfeT0bYAAAAJ&citpid=3,Shivashankar B Nair,robotics,1,97,2025-07-17T12:43:35.222916
